"","ID","Model","AIC","AICc","BIC","Response.var","Response.group","Curve.classification"
"4300","860","Quadratic","-17.1035010646066","6.89649893539344","-18.6657494148702","net photosynthesis rate","Photosynthesis","unimodal"
"4301","861","Yan and Hunt","-29.0055925733195","Inf","-30.958403011149","net photosynthesis rate","Photosynthesis","unimodal"
"4302","861","Briere2","-15.194459730332","Inf","-17.1472701681615","net photosynthesis rate","Photosynthesis","unimodal"
"4303","861","Briere","20.7875295184304","44.7875295184304","19.2252811681668","net photosynthesis rate","Photosynthesis","unimodal"
"4304","861","Cubic","-21.73075088236","Inf","-23.6835613201895","net photosynthesis rate","Photosynthesis","unimodal"
"4305","861","Quadratic","-10.0556004661103","13.9443995338897","-11.6178488163739","net photosynthesis rate","Photosynthesis","unimodal"
"4306","862","Yan and Hunt","-14.0614992107376","Inf","-16.0143096485671","net photosynthesis rate","Photosynthesis","unimodal"
"4307","862","Briere2","-17.1761541930486","Inf","-19.1289646308781","net photosynthesis rate","Photosynthesis","unimodal"
"4308","862","Briere","3.11924439501572","27.1192443950157","1.55699604475213","net photosynthesis rate","Photosynthesis","unimodal"
"4309","862","Cubic","-14.3737188710316","Inf","-16.3265293088611","net photosynthesis rate","Photosynthesis","unimodal"
"4310","862","Quadratic","-15.4853068123356","8.51469318766436","-17.0475551625992","net photosynthesis rate","Photosynthesis","unimodal"
"4311","863","Yan and Hunt","-18.9058351607616","Inf","-20.8586455985911","net photosynthesis rate","Photosynthesis","unimodal"
"4312","863","Briere2","-26.422458515186","Inf","-28.3752689530155","net photosynthesis rate","Photosynthesis","unimodal"
"4313","863","Briere","18.5655808343985","42.5655808343985","17.0033324841349","net photosynthesis rate","Photosynthesis","unimodal"
"4314","863","Cubic","-26.0052487080718","Inf","-27.9580591459013","net photosynthesis rate","Photosynthesis","unimodal"
"4315","863","Quadratic","-9.13094696991676","14.8690530300832","-10.6931953201804","net photosynthesis rate","Photosynthesis","unimodal"
"4316","864","Yan and Hunt","-12.0038934825952","Inf","-13.9567039204247","net photosynthesis rate","Photosynthesis","unimodal"
"4317","864","Briere2","-11.8072140759818","Inf","-13.7600245138113","net photosynthesis rate","Photosynthesis","unimodal"
"4318","864","Briere","-2.10782200756153","21.8921779924385","-3.67007035782513","net photosynthesis rate","Photosynthesis","unimodal"
"4319","864","Cubic","-11.9016561770843","Inf","-13.8544666149138","net photosynthesis rate","Photosynthesis","unimodal"
"4320","864","Quadratic","-13.5827395747863","10.4172604252137","-15.1449879250499","net photosynthesis rate","Photosynthesis","unimodal"
"4321","865","Yan and Hunt","-27.4720119726963","Inf","-29.4248224105258","net photosynthesis rate","Photosynthesis","unimodal"
"4322","865","Briere2","-30.9904267983979","Inf","-32.9432372362274","net photosynthesis rate","Photosynthesis","unimodal"
"4323","865","Briere","4.79104644213043","28.7910464421304","3.22879809186683","net photosynthesis rate","Photosynthesis","unimodal"
"4324","865","Cubic","-28.2961586769866","Inf","-30.2489691148161","net photosynthesis rate","Photosynthesis","unimodal"
"4325","865","Quadratic","-18.5429926989962","5.45700730100381","-20.1052410492598","net photosynthesis rate","Photosynthesis","unimodal"
"4326","866","Yan and Hunt","-18.7660634068729","Inf","-20.7188738447024","net photosynthesis rate","Photosynthesis","unimodal"
"4327","866","Briere2","-11.2139831565386","Inf","-13.1667935943681","net photosynthesis rate","Photosynthesis","unimodal"
"4328","866","Briere","2.97802751226681","26.9780275122668","1.41577916200321","net photosynthesis rate","Photosynthesis","unimodal"
"4329","866","Cubic","-18.8401208898388","Inf","-20.7929313276683","net photosynthesis rate","Photosynthesis","unimodal"
"4330","866","Quadratic","-15.1601333684342","8.83986663156582","-16.7223817186978","net photosynthesis rate","Photosynthesis","unimodal"
"4331","867","Yan and Hunt","-10.7608878376693","Inf","-12.7136982754988","net photosynthesis rate","Photosynthesis","unimodal"
"4332","867","Briere2","-8.90161746142107","Inf","-10.8544278992506","net photosynthesis rate","Photosynthesis","unimodal"
"4333","867","Briere","-4.2799986482927","19.7200013517073","-5.8422469985563","net photosynthesis rate","Photosynthesis","unimodal"
"4334","867","Cubic","-11.8748417552093","Inf","-13.8276521930388","net photosynthesis rate","Photosynthesis","unimodal"
"4335","867","Quadratic","-10.2848067196849","13.7151932803151","-11.8470550699485","net photosynthesis rate","Photosynthesis","unimodal"
"4336","868","Yan and Hunt","-4.8188950659435","Inf","-6.771705503773","net photosynthesis rate","Photosynthesis","unimodal"
"4337","868","Briere2","-5.15242831433758","Inf","-7.10523875216708","net photosynthesis rate","Photosynthesis","unimodal"
"4338","868","Briere","7.73769890276665","31.7376989027666","6.17545055250305","net photosynthesis rate","Photosynthesis","unimodal"
"4339","868","Cubic","-8.36989551366207","Inf","-10.3227059514916","net photosynthesis rate","Photosynthesis","unimodal"
"4340","868","Quadratic","-1.67730926769051","22.3226907323095","-3.23955761795411","net photosynthesis rate","Photosynthesis","unimodal"
"4341","869","Yan and Hunt","-11.9219223574371","Inf","-13.8747327952666","net photosynthesis rate","Photosynthesis","unimodal"
"4342","869","Briere2","-10.0760382307723","Inf","-12.0288486686018","net photosynthesis rate","Photosynthesis","unimodal"
"4343","869","Briere","-11.1598058915871","12.8401941084129","-12.7220542418507","net photosynthesis rate","Photosynthesis","unimodal"
"4344","869","Cubic","-13.0715691349572","Inf","-15.0243795727867","net photosynthesis rate","Photosynthesis","unimodal"
"4345","869","Quadratic","-4.67179857796504","19.328201422035","-6.23404692822864","net photosynthesis rate","Photosynthesis","unimodal"
"4346","870","Yan and Hunt","-20.0805675908387","Inf","-22.0333780286682","net photosynthesis rate","Photosynthesis","unimodal"
"4347","870","Briere2","-21.208593515281","Inf","-23.1614039531105","net photosynthesis rate","Photosynthesis","unimodal"
"4348","870","Briere","-11.3115093575813","12.6884906424187","-12.8737577078449","net photosynthesis rate","Photosynthesis","unimodal"
"4349","870","Cubic","-20.239767017926","Inf","-22.1925774557555","net photosynthesis rate","Photosynthesis","unimodal"
"4350","870","Quadratic","-15.5942672765732","8.40573272342683","-17.1565156268368","net photosynthesis rate","Photosynthesis","unimodal"
"4351","871","Yan and Hunt","-15.3944494848614","Inf","-17.3472599226909","net photosynthesis rate","Photosynthesis","unimodal"
"4352","871","Briere2","-19.3162541555164","Inf","-21.2690645933459","net photosynthesis rate","Photosynthesis","unimodal"
"4353","871","Briere","-16.7202212745781","7.27977872542189","-18.2824696248417","net photosynthesis rate","Photosynthesis","unimodal"
"4354","871","Cubic","-13.8719830816695","Inf","-15.824793519499","net photosynthesis rate","Photosynthesis","unimodal"
"4355","871","Quadratic","-4.49179295294976","19.5082070470502","-6.05404130321336","net photosynthesis rate","Photosynthesis","unimodal"
"4356","872","Yan and Hunt","-2.32278115921108","Inf","-4.27559159704058","net photosynthesis rate","Photosynthesis","unimodal"
"4357","872","Briere2","-3.03407517922174","Inf","-4.98688561705123","net photosynthesis rate","Photosynthesis","unimodal"
"4358","872","Briere","-0.385444752790761","23.6145552472092","-1.94769310305436","net photosynthesis rate","Photosynthesis","unimodal"
"4359","872","Cubic","-2.19655992824434","Inf","-4.14937036607384","net photosynthesis rate","Photosynthesis","unimodal"
"4360","872","Quadratic","-3.94731546394906","20.0526845360509","-5.50956381421266","net photosynthesis rate","Photosynthesis","unimodal"
"4361","873","Yan and Hunt","-10.0496731382545","Inf","-12.002483576084","net photosynthesis rate","Photosynthesis","unimodal"
"4362","873","Briere2","-9.4374893325481","Inf","-11.3902997703776","net photosynthesis rate","Photosynthesis","unimodal"
"4363","873","Briere","-3.48162292776863","20.5183770722314","-5.04387127803223","net photosynthesis rate","Photosynthesis","unimodal"
"4364","873","Cubic","-10.4207866618955","Inf","-12.373597099725","net photosynthesis rate","Photosynthesis","unimodal"
"4365","873","Quadratic","-6.41097108794855","17.5890289120515","-7.97321943821215","net photosynthesis rate","Photosynthesis","unimodal"
"4366","874","Yan and Hunt","-1.48131846510417","Inf","-3.43412890293367","net photosynthesis rate","Photosynthesis","unimodal"
"4367","874","Briere2","-16.6172804674888","Inf","-18.5700909053183","net photosynthesis rate","Photosynthesis","unimodal"
"4368","874","Briere","-6.60099080194034","17.3990091980597","-8.16323915220394","net photosynthesis rate","Photosynthesis","unimodal"
"4369","874","Cubic","-14.3646835911381","Inf","-16.3174940289676","net photosynthesis rate","Photosynthesis","unimodal"
"4370","874","Quadratic","-16.1236231695333","7.87637683046671","-17.6858715197969","net photosynthesis rate","Photosynthesis","unimodal"
"4371","875","Yan and Hunt","-1.73651089399778","Inf","-3.68932133182728","net photosynthesis rate","Photosynthesis","unimodal"
"4372","875","Briere2","-2.53376050720142","Inf","-4.48657094503092","net photosynthesis rate","Photosynthesis","unimodal"
"4373","875","Briere","0.901116378979202","24.9011163789792","-0.661131971284397","net photosynthesis rate","Photosynthesis","unimodal"
"4374","875","Cubic","-1.58586480375236","Inf","-3.53867524158186","net photosynthesis rate","Photosynthesis","unimodal"
"4375","875","Quadratic","-3.29165270554189","20.7083472944581","-4.85390105580549","net photosynthesis rate","Photosynthesis","unimodal"
"4376","876","Yan and Hunt","-13.0416121572093","Inf","-14.9944225950388","respiration rate","Respiration","rising"
"4377","876","Briere2","-6.88114838832995","Inf","-8.83395882615945","respiration rate","Respiration","rising"
"4378","876","Briere","-8.83056407461681","15.1694359253832","-10.3928124248804","respiration rate","Respiration","rising"
"4379","876","Cubic","-42.9230650540965","Inf","-44.875875491926","respiration rate","Respiration","rising"
"4380","876","Quadratic","-10.6210694522701","13.3789305477299","-12.1833178025337","respiration rate","Respiration","rising"
"4381","877","Yan and Hunt","-34.1295783850646","Inf","-36.0823888228941","respiration rate","Respiration","rising"
"4382","877","Briere2","-24.488998913873","Inf","-26.4418093517025","respiration rate","Respiration","rising"
"4383","877","Briere","-22.0661499456253","1.93385005437466","-23.6283982958889","respiration rate","Respiration","rising"
"4384","877","Cubic","-53.9088058789741","Inf","-55.8616163168036","respiration rate","Respiration","rising"
"4385","877","Quadratic","-20.5260714430969","3.47392855690308","-22.0883197933605","respiration rate","Respiration","rising"
"4386","878","Yan and Hunt","-4.59473345955341","Inf","-6.54754389738291","respiration rate","Respiration","rising"
"4387","878","Briere2","-1.55712674115044","Inf","-3.50993717897994","respiration rate","Respiration","rising"
"4388","878","Briere","-3.5436313442997","20.4563686557003","-5.1058796945633","respiration rate","Respiration","rising"
"4389","878","Cubic","-8.80075937167686","Inf","-10.7535698095064","respiration rate","Respiration","rising"
"4390","878","Quadratic","-7.5377196192682","16.4622803807318","-9.0999679695318","respiration rate","Respiration","rising"
"4391","879","Yan and Hunt","-5.1084032073399","Inf","-7.0612136451694","respiration rate","Respiration","rising"
"4392","879","Briere2","-1.12719716094659","Inf","-3.08000759877609","respiration rate","Respiration","rising"
"4393","879","Briere","-3.09524539217522","20.9047546078248","-4.65749374243882","respiration rate","Respiration","rising"
"4394","879","Cubic","-7.04423315669156","Inf","-8.99704359452106","respiration rate","Respiration","rising"
"4395","879","Quadratic","-5.9258445689314","18.0741554310686","-7.48809291919499","respiration rate","Respiration","rising"
"4396","880","Yan and Hunt","-8.07360033262885","Inf","-10.0264107704584","respiration rate","Respiration","rising"
"4397","880","Briere2","-4.03598185174798","Inf","-5.98879228957748","respiration rate","Respiration","rising"
"4398","880","Briere","-6.01340994033178","17.9865900596682","-7.57565829059538","respiration rate","Respiration","rising"
"4399","880","Cubic","-16.9979368310841","Inf","-18.9507472689136","respiration rate","Respiration","rising"
"4400","880","Quadratic","-10.4826097726212","13.5173902273788","-12.0448581228848","respiration rate","Respiration","rising"
"4401","881","Yan and Hunt","-13.9008730016114","Inf","-15.8536834394409","respiration rate","Respiration","rising"
"4402","881","Briere2","-8.76127835202933","Inf","-10.7140887898588","respiration rate","Respiration","rising"
"4403","881","Briere","-9.12882291054097","14.871177089459","-10.6910712608046","respiration rate","Respiration","rising"
"4404","881","Cubic","-42.7518829070864","Inf","-44.7046933449159","respiration rate","Respiration","rising"
"4405","881","Quadratic","-9.00487493574718","14.9951250642528","-10.5671232860108","respiration rate","Respiration","rising"
"4406","882","Yan and Hunt","-26.0427564944505","Inf","-27.99556693228","respiration rate","Respiration","rising"
"4407","882","Briere2","-18.9849567008838","Inf","-20.9377671387133","respiration rate","Respiration","rising"
"4408","882","Briere","-11.2654558586723","12.7345441413277","-12.8277042089359","respiration rate","Respiration","rising"
